"when","temperature","wind_speed","wind_dir","rel_humidity","pressure","solar_radiation","rainfall"
2015-12-14 04:00:00,7.357,1.215,162.9,96.2,985,0,0
2015-12-14 04:10:00,7.325,1.082,165.6,97.2,985,0,0
2015-12-14 04:20:00,7.329,1.226,168,97.9,985,0,0
2015-12-14 04:30:00,7.331,0.981,178.1,99.4,985,0,0
2015-12-14 04:40:00,7.326,1.058,182,99.7,985,0,0
2015-12-14 04:50:00,7.325,1.163,171,99.5,985,0,0
2015-12-14 05:00:00,7.366,1.507,165.8,99.1,985,0,0
2015-12-14 05:10:00,7.413,1.98,165.9,98.6,984,0,0
2015-12-14 05:20:00,7.348,1.409,165.3,99.9,984,0,0
2015-12-14 05:30:00,7.305,1.075,166.7,99.9,984,0,0
2015-12-14 05:40:00,7.248,0.986,175.7,100,984,0,0
2015-12-14 05:50:00,7.23,0.826,169.4,100,984,0,0
2015-12-14 06:00:00,7.23,1.009,174.5,100,984,0,0
2015-12-14 06:10:00,7.231,0.978,184.5,100,984,0,0
2015-12-14 06:20:00,7.246,0.921,202.8,100,984,0,0
2015-12-14 06:30:00,7.294,1.01,197.7,100,984,0,0
2015-12-14 06:40:00,7.328,1.702,158.1,99.9,984,0,0
2015-12-14 06:50:00,7.322,2.37,156.1,100,983,0,0
2015-12-14 07:00:00,7.268,2.589,162.4,100,983,0,0
2015-12-14 07:10:00,7.178,1.741,180,100,983,0.152,0
2015-12-14 07:20:00,7.188,1.848,185.2,100,983,1.304,0
2015-12-14 07:30:00,7.15,1.99,177,100,983,3.56,0
2015-12-14 07:40:00,7.114,2.261,179.1,100,983,5.881,0
2015-12-14 07:50:00,7.072,1.581,178.7,100,983,13.33,0
2015-12-14 08:00:00,7.074,1.69,177.1,100,983,12.9,0
2015-12-14 08:10:00,7.038,1.405,186.6,100,983,9.49,0
2015-12-14 08:20:00,7.003,1.233,179.7,100,982,14.35,0
2015-12-14 08:30:00,6.993,0.996,175.4,100,982,17.73,0
2015-12-14 08:40:00,6.909,1.768,168.4,100,982,24.47,0
2015-12-14 08:50:00,6.818,1.146,185.6,100,982,20.45,0
2015-12-14 09:00:00,6.77,0.939,180,100,982,24.32,0
2015-12-14 09:10:00,6.759,0.738,198.4,100,982,24.06,0
2015-12-14 09:20:00,6.816,0.746,153.1,100,982,32.47,0
2015-12-14 09:30:00,6.845,1.104,168.9,100,982,30.12,0
2015-12-14 09:40:00,6.828,1.075,173.5,100,982,37.85,0
2015-12-14 09:50:00,6.838,1.019,165.1,100,982,45.7,0
2015-12-14 10:00:00,6.913,0.742,195.3,100,982,47.22,0
2015-12-14 10:10:00,6.968,1.078,183.6,100,982,40.84,0
2015-12-14 10:20:00,7.022,1.041,165.9,100,982,46.49,0
2015-12-14 10:30:00,7.067,1.756,160.7,100,981,54.84,0
2015-12-14 10:40:00,7.132,1.558,164.8,100,981,53.96,0
2015-12-14 10:50:00,7.194,0.996,176.9,100,981,50.79,0
2015-12-14 11:00:00,7.241,1.278,169.4,100,981,43.8,0
2015-12-14 11:10:00,7.289,1.236,157.8,100,981,43.71,0
2015-12-14 11:20:00,7.313,1.576,154.4,100,980,55.09,0
2015-12-14 11:30:00,7.342,1.399,158.3,100,980,63.83,0
2015-12-14 11:40:00,7.391,1.301,153.7,100,980,55.21,0
2015-12-14 11:50:00,7.418,1.064,164.5,100,980,59.66,0
2015-12-14 12:00:00,7.466,1.095,158.4,100,980,56.58,0
2015-12-14 12:10:00,7.528,1.142,172.6,100,979,70.43,0
2015-12-14 12:20:00,7.599,1.042,153.4,100,979,67.32,0
2015-12-14 12:30:00,7.62,1.437,146.2,100,978,70.62,0
2015-12-14 12:40:00,7.598,1.681,155,100,978,55.11,0
2015-12-14 12:50:00,7.573,1.52,148,100,978,69.54,0
2015-12-14 13:00:00,7.638,1.339,162.5,100,978,49.46,0
2015-12-14 13:10:00,7.663,1.529,160.6,100,978,61.87,0
2015-12-14 13:20:00,7.704,1.077,174.1,100,978,37.6,0
2015-12-14 13:30:00,7.658,1.467,148.5,100,978,38.46,0
2015-12-14 13:40:00,7.615,1.398,148.5,100,978,48.71,0
2015-12-14 13:50:00,7.696,0.771,147.7,100,977,53.61,0
2015-12-14 14:00:00,7.755,0.923,148.3,100,977,30.74,0
2015-12-14 14:10:00,7.776,0.754,146.4,100,977,25.14,0
2015-12-14 14:20:00,7.795,0.964,132.2,100,977,26.55,0
2015-12-14 14:30:00,7.826,1.045,154.6,100,977,30.34,0.254
2015-12-14 14:40:00,7.868,0.802,163.5,100,977,30.19,0
2015-12-14 14:50:00,7.928,0.635,143.5,100,976,34.26,0
2015-12-14 15:00:00,7.993,1.156,143.5,100,976,34.91,0
2015-12-14 15:10:00,8.02,1.203,158.1,100,976,17.7,0
2015-12-14 15:20:00,8.02,1.344,147.9,100,976,22.03,0
2015-12-14 15:30:00,7.996,1.32,146.4,100,976,16.1,0
2015-12-14 15:40:00,7.954,1.714,143.7,100,976,8.15,0
2015-12-14 15:50:00,7.918,1.594,147.5,100,976,5.34,0
2015-12-14 16:00:00,7.916,1.676,160.4,100,976,4.703,0
2015-12-14 16:10:00,7.974,1.107,187,100,976,1.953,0
2015-12-14 16:20:00,8.25,1.727,194.4,100,975,0.757,0
2015-12-14 16:30:00,8.5,1.561,195.8,100,975,0.344,0
2015-12-14 16:40:00,8.69,1.219,198.7,100,975,0.176,0
2015-12-14 16:50:00,8.78,1.464,183.2,100,975,0,0
2015-12-14 17:00:00,8.88,1.696,181.6,100,974,0.004,0
2015-12-14 17:10:00,8.98,1.462,186.4,100,974,0.039,0
2015-12-14 17:20:00,9.09,1.517,192.2,100,974,0.022,0
2015-12-14 17:30:00,9.2,1.43,192.9,100,973,0.003,0
2015-12-14 17:40:00,9.21,1.452,203.5,100,973,0,0
2015-12-14 17:50:00,9.24,1.561,191.5,100,973,0,0
2015-12-14 18:00:00,9.23,1.521,213.1,100,973,0.018,0
2015-12-14 18:10:00,9.27,2.015,222.7,100,973,0.002,0
2015-12-14 18:20:00,9.32,1.867,219.5,100,973,0.075,0
2015-12-14 18:30:00,9.49,1.967,218.4,100,973,0.154,0
2015-12-14 18:40:00,9.72,1.802,217.6,100,973,0.09,0
2015-12-14 18:50:00,9.87,1.715,206.7,100,973,0.118,0
2015-12-14 19:00:00,10.07,1.863,180.8,100,973,0.059,0
2015-12-14 19:10:00,10.24,1.541,175.3,100,972,0.037,0
2015-12-14 19:20:00,10.33,1.439,181,100,972,0.04,0
2015-12-14 19:30:00,10.37,1.204,196,100,972,0.032,0
2015-12-14 19:40:00,10.36,1.209,228.2,100,973,0.15,2.032
2015-12-14 19:50:00,10.53,1.551,222.5,100,973,0.186,2.032
2015-12-14 20:00:00,10.62,1.029,216,100,972,0.15,1.524
2015-12-14 20:10:00,10.77,1.324,198.9,100,972,0.251,1.524
2015-12-14 20:20:00,11.2,1.876,176.3,100,972,0.165,1.27
2015-12-14 20:30:00,11.32,2.029,155.5,100,971,0.109,0.762
2015-12-14 20:40:00,11.13,1.758,141.6,100,970,0,0.254
2015-12-14 20:50:00,10.99,1.674,163.3,100,970,0,0.254
2015-12-14 21:00:00,10.63,1.531,188.2,100,970,0.002,0
2015-12-14 21:10:00,10.5,1.127,206.1,100,970,0.294,0
2015-12-14 21:20:00,11.06,0.97,167.7,100,970,0.265,0
2015-12-14 21:30:00,11.27,1.146,164.6,100,969,0.172,0
2015-12-14 21:40:00,11.36,0.966,192.1,100,969,0.023,0
2015-12-14 21:50:00,11.45,1.095,205.3,100,969,0.178,0.508
2015-12-14 22:00:00,11.64,1.206,187.5,100,968,0.103,0
2015-12-14 22:10:00,11.78,1.361,191.2,100,968,0.065,0.254
2015-12-14 22:20:00,11.8,1.056,191.6,100,968,0.036,0.254
2015-12-14 22:30:00,11.84,1.323,195.6,100,967,0.029,0.254
2015-12-14 22:40:00,11.91,1.083,187.9,100,967,0.068,0
2015-12-14 22:50:00,12,1.163,189.4,100,967,0.07,0.254
2015-12-14 23:00:00,12.09,1.265,186.8,100,967,0.065,0
2015-12-14 23:10:00,12.14,1.063,180.5,100,967,0.005,0
2015-12-14 23:20:00,12.18,0.728,189.7,100,966,0.007,0
2015-12-14 23:30:00,12.21,1.4,204.2,100,966,0.023,0
2015-12-14 23:40:00,12.25,1.287,200.8,100,966,0.046,0.254
2015-12-14 23:50:00,12.28,1.444,208.6,100,966,0.016,0
2015-12-15 00:00:00,12.3,1.671,209.9,100,965,0.039,0
2015-12-15 00:10:00,12.32,1.596,206.9,100,965,0.048,0
2015-12-15 00:20:00,12.38,1.941,211.1,100,965,0.039,0.254
2015-12-15 00:30:00,12.48,1.681,203.3,100,965,0.071,0
2015-12-15 00:40:00,12.62,1.509,195.6,100,964,0.055,0
2015-12-15 00:50:00,12.78,1.679,204.9,100,964,0.055,0.254
2015-12-15 01:00:00,12.87,1.503,201.9,100,964,0.024,0
2015-12-15 01:10:00,12.9,1.192,196.8,100,964,0,0
2015-12-15 01:20:00,12.99,1.431,196.5,100,963,0.07,0
2015-12-15 01:30:00,13.09,1.316,194.9,100,963,0.037,0
2015-12-15 01:40:00,13.17,1.6,192.7,100,963,0.025,0
2015-12-15 01:50:00,13.22,1.803,187.6,100,963,0.022,0
2015-12-15 02:00:00,13.23,1.625,193.9,100,962,0.025,0
2015-12-15 02:10:00,13.28,1.52,191.9,100,962,0.02,0
2015-12-15 02:20:00,13.35,1.427,191.9,100,962,0.022,0.254
2015-12-15 02:30:00,13.35,1.952,251,100,962,0.013,0.762
2015-12-15 02:40:00,13.35,2.022,248,100,962,0.087,0.508
2015-12-15 02:50:00,13.54,2.283,205.8,100,962,0.005,0
2015-12-15 03:00:00,13.56,1.875,219.6,100,962,0,0
2015-12-15 03:10:00,13.58,1.684,248.5,100,962,0.025,0
2015-12-15 03:20:00,13.77,2.128,273.9,100,962,0.157,0.508
2015-12-15 03:30:00,13.41,3.98,306.3,100,962,0.82,0.254
2015-12-15 03:40:00,12.85,2.632,308.5,100,962,0.101,0
2015-12-15 03:50:00,12.28,3.666,308.9,100,962,0.655,0
2015-12-15 04:00:00,11.76,4.148,306.1,100,962,1.361,0
2015-12-15 04:10:00,11.37,3.86,309,100,962,1.839,0
2015-12-15 04:20:00,10.96,3.527,310.8,100,962,0.514,0
2015-12-15 04:30:00,10.69,3.691,315,100,962,0.7,0
2015-12-15 04:40:00,10.57,3.16,313.1,100,962,1.118,0
2015-12-15 04:50:00,10.53,2.273,317,100,962,0.472,0
2015-12-15 05:00:00,10.51,1.221,314.9,100,962,0.817,0
2015-12-15 05:10:00,10.57,1.057,32.7,100,963,0.618,0
2015-12-15 05:20:00,10.61,1.58,358,100,963,0.049,0.254
2015-12-15 05:30:00,10.38,1.375,353,100,963,0.032,0
2015-12-15 05:40:00,10.14,1.602,331.4,100,963,0.161,0
2015-12-15 05:50:00,10.12,1.905,325.8,100,963,0.209,0
2015-12-15 06:00:00,10.18,1.999,329.1,100,963,0.014,0
2015-12-15 06:10:00,10.15,1.474,343.5,100,963,0,0
2015-12-15 06:20:00,10.08,1.165,306.1,100,963,0.005,0
2015-12-15 06:30:00,10.03,1.259,316.4,100,963,0.173,0
2015-12-15 06:40:00,10.17,1.07,320,100,964,1.011,0
2015-12-15 06:50:00,10.34,0.873,336.6,100,964,0.849,0
2015-12-15 07:00:00,10.48,1.05,351.7,100,964,1.542,0
2015-12-15 07:10:00,10.57,1.135,349.2,100,964,1.557,0
2015-12-15 07:20:00,10.45,0.695,356.9,100,964,2.524,0
2015-12-15 07:30:00,10.34,1.008,327.3,100,964,5.7,0
2015-12-15 07:40:00,10.47,1.451,304.6,100,964,8.42,0
2015-12-15 07:50:00,10.51,2.419,299.5,99.9,964,17.89,0
2015-12-15 08:00:00,10.6,2.263,304,99.4,964,34.17,0
2015-12-15 08:10:00,10.94,2.219,302.5,98.2,964,65.58,0
2015-12-15 08:20:00,11.16,1.978,305.4,95.2,964,43.96,0
2015-12-15 08:30:00,10.75,3.11,296.2,94,964,35.53,0
2015-12-15 08:40:00,10.6,3.816,294,94.6,964,78.58,0
2015-12-15 08:50:00,11.09,5.728,300.3,95,964,181.9,0
2015-12-15 09:00:00,11.23,5.919,295.2,94,964,205.5,0
2015-12-15 09:10:00,11.26,6.129,297.1,93.1,964,228.4,0
2015-12-15 09:20:00,11.36,5.66,297.9,92.4,965,249.1,0
2015-12-15 09:30:00,11.69,4.697,293.6,91.1,965,268.4,0
2015-12-15 09:40:00,11.76,4.61,291.8,93,965,291.6,0
2015-12-15 09:50:00,12,3.587,293.7,86.6,965,307.6,0
2015-12-15 10:00:00,12.01,3.392,303.5,82.1,965,299.7,0
2015-12-15 10:10:00,11.76,3.315,304.2,85.8,966,190.4,0
2015-12-15 10:20:00,11.22,2.156,299.6,84.7,966,154.3,0
2015-12-15 10:30:00,11.1,3.518,301.7,86.6,966,183.6,0
2015-12-15 10:40:00,10.88,5.25,300.5,94,966,145,0
2015-12-15 10:50:00,10.72,3.263,305.8,89.7,966,162.4,0
2015-12-15 11:00:00,10.88,3.633,309.7,88.3,966,189.3,0
2015-12-15 11:10:00,10.97,4.104,303.5,88.9,966,174.7,0
2015-12-15 11:20:00,10.84,3.84,302.6,88.8,966,155.5,0
2015-12-15 11:30:00,10.83,4.279,297.3,93.2,966,156.6,0
2015-12-15 11:40:00,10.77,3.467,296.1,90.4,966,79.07,0
2015-12-15 11:50:00,10.67,2.884,290.2,90,966,80,0
2015-12-15 12:00:00,10.6,2.396,291.3,85.1,966,80.1,0
2015-12-15 12:10:00,10.66,2.851,295.6,89.1,966,144.2,0
2015-12-15 12:20:00,11.03,0.955,327.7,81.1,966,125.3,0
2015-12-15 12:30:00,11.08,2.548,299.7,83.8,966,55.28,0
2015-12-15 12:40:00,10.85,3.501,302.4,88.7,966,60.74,0
2015-12-15 12:50:00,10.59,2.028,288.6,88.5,966,48.37,0
2015-12-15 13:00:00,10.48,2.605,299.8,88.2,966,43.56,0
2015-12-15 13:10:00,10.21,2.439,303.6,88.6,966,45.29,0
2015-12-15 13:20:00,10.04,4.227,300.4,95.7,967,38.34,0
2015-12-15 13:30:00,9.87,3.172,297.5,97.1,967,30.86,0
2015-12-15 13:40:00,9.78,3.558,293.2,96.3,967,28.29,0
2015-12-15 13:50:00,9.62,3.218,301.6,96.2,967,38.99,0
2015-12-15 14:00:00,9.6,3.429,300.6,95.6,967,45.97,0
2015-12-15 14:10:00,9.65,2.501,299.9,94.9,967,29.49,0
2015-12-15 14:20:00,9.65,3.113,299.1,96.4,967,21.45,0
2015-12-15 14:30:00,9.51,2.336,301.5,95.5,967,18.72,0
2015-12-15 14:40:00,9.23,2.401,302.8,96.4,967,18.21,0
2015-12-15 14:50:00,9.25,2.807,304.8,96.6,967,19.87,0
2015-12-15 15:00:00,9.32,3.52,297.4,99.3,968,10.07,0
2015-12-15 15:10:00,9.23,4.136,301.1,99.4,968,6.138,0
2015-12-15 15:20:00,9.19,4.484,298.6,99.8,968,7.911,0
2015-12-15 15:30:00,9.33,3.847,293.9,98.9,968,9.3,0
2015-12-15 15:40:00,9.38,4.983,294.1,99.4,968,8.19,0
2015-12-15 15:50:00,9.43,3.812,298.7,97.4,968,5.897,0
2015-12-15 16:00:00,9.45,2.582,301.3,96.9,969,2.588,0
2015-12-15 16:10:00,9.32,3.844,305.3,99.4,969,1.237,0
2015-12-15 16:20:00,9.27,4.099,301.7,99.1,969,0.308,0
2015-12-15 16:30:00,9.19,4.888,309.6,99.6,969,0.111,0
2015-12-15 16:40:00,9.18,3.894,309.4,97.6,970,0,0
2015-12-15 16:50:00,9.08,3.606,312.3,97.6,970,0,0
2015-12-15 17:00:00,8.95,5.395,307,99.7,970,0,0
2015-12-15 17:10:00,8.74,3.966,299.9,97.3,970,0,0
2015-12-15 17:20:00,8.67,2.684,311.2,94.6,971,0,0
2015-12-15 17:30:00,8.64,1.726,309.9,94,971,0,0
2015-12-15 17:40:00,8.57,3.644,299.3,97.1,971,0,0
2015-12-15 17:50:00,8.41,3.667,308.7,98.3,971,0,0
2015-12-15 18:00:00,8.24,3.456,305.8,97.3,971,0,0
2015-12-15 18:10:00,7.961,3.547,302.2,96.3,971,0,0
2015-12-15 18:20:00,7.808,2.52,321.8,97.5,972,0,0
2015-12-15 18:30:00,7.775,2.546,321.4,97.3,972,0,0
2015-12-15 18:40:00,7.727,3.736,307.6,97.9,972,0,0
2015-12-15 18:50:00,7.594,3.538,308.3,98.8,972,0,0
2015-12-15 19:00:00,7.425,3.88,302.2,98.7,972,0,0
2015-12-15 19:10:00,7.232,3.291,302.3,97,972,0,0
2015-12-15 19:20:00,7.126,2.354,333,98.7,973,0,0
2015-12-15 19:30:00,7.016,2.412,316.6,96.4,973,0,0
2015-12-15 19:40:00,6.968,3.173,303.4,98.5,973,0,0
2015-12-15 19:50:00,6.875,3.221,307.2,98.3,973,0,0
2015-12-15 20:00:00,6.819,3.429,304.8,99.4,974,0,0
2015-12-15 20:10:00,6.738,3.733,311.1,99.7,974,0,0
2015-12-15 20:20:00,6.606,3.511,305.2,99.1,974,0,0
2015-12-15 20:30:00,6.503,3.025,310.8,99.2,974,0,0
2015-12-15 20:40:00,6.417,2.201,330.1,98.6,975,0,0
2015-12-15 20:50:00,6.379,2.356,310.6,99.1,975,0,0
2015-12-15 21:00:00,6.345,2.561,312,98.5,975,0,0
2015-12-15 21:10:00,6.265,2.718,312.9,98.8,975,0,0
2015-12-15 21:20:00,6.132,1.93,309.3,97,976,0,0
2015-12-15 21:30:00,6.072,2.928,306.1,99.3,976,0,0
2015-12-15 21:40:00,5.999,2.328,308.1,98.7,976,0,0
2015-12-15 21:50:00,5.878,2.08,312.8,98.5,976,0,0
2015-12-15 22:00:00,5.864,3.31,316.6,99.4,977,0,0
2015-12-15 22:10:00,5.95,2.698,305.8,99.2,977,0,0
2015-12-15 22:20:00,5.825,2.02,300.1,97.1,977,0,0
2015-12-15 22:30:00,5.674,3.034,298.5,99.8,977,0,0
2015-12-15 22:40:00,5.43,1.929,305,99.7,977,0,0
2015-12-15 22:50:00,5.204,2.406,305.6,99.9,977,0,0
2015-12-15 23:00:00,5.071,2.395,312.8,100,977,0,0
2015-12-15 23:10:00,4.965,2.172,314.2,100,978,0,0
2015-12-15 23:20:00,4.858,1.628,320.8,99.7,978,0,0
2015-12-15 23:30:00,4.618,1.071,0.792,100,978,0,0
2015-12-15 23:40:00,4.496,1.185,340.6,100,978,0,0
2015-12-15 23:50:00,4.329,1.088,328.2,99.7,979,0,0
2015-12-16 00:00:00,4.284,1.483,320.2,100,979,0,0
2015-12-16 00:10:00,4.286,1.765,319,99.8,979,0,0
2015-12-16 00:20:00,4.26,0.99,328.5,98.6,979,0,0
2015-12-16 00:30:00,4.329,0.866,321.2,98.6,979,0,0
2015-12-16 00:40:00,4.5,1.072,326.7,96.4,980,0,0
2015-12-16 00:50:00,4.639,1.248,321.7,96.6,980,0,0
2015-12-16 01:00:00,4.76,1.376,324.4,97.2,980,0,0
2015-12-16 01:10:00,4.765,0.999,331.4,96.2,980,0,0
2015-12-16 01:20:00,4.722,1.412,331.7,97.3,980,0,0
2015-12-16 01:30:00,4.533,1.212,328.8,98.7,980,0,0
2015-12-16 01:40:00,4.31,1.269,344.4,99.8,981,0,0
2015-12-16 01:50:00,4.224,1.549,349.8,100,981,0,0
2015-12-16 02:00:00,4.117,1.362,339.8,99.9,981,0,0
2015-12-16 02:10:00,3.949,1.061,338.8,99.7,981,0,0
2015-12-16 02:20:00,3.707,0.893,338.6,100,982,0,0
2015-12-16 02:30:00,3.541,1.019,335,100,982,0,0
2015-12-16 02:40:00,3.428,1.034,338.1,100,982,0,0
2015-12-16 02:50:00,3.167,0.789,332,100,982,0,0
2015-12-16 03:00:00,3.063,1.163,334.9,100,982,0,0
2015-12-16 03:10:00,3.066,1.639,320.8,100,982,0,0
2015-12-16 03:20:00,3.019,1.635,331.9,100,982,0,0
2015-12-16 03:30:00,3.018,1.19,324.4,100,982,0,0
2015-12-16 03:40:00,2.925,1.172,346.8,100,982,0,0
2015-12-16 03:50:00,3.071,1.047,335.9,100,983,0.005,0
2015-12-16 04:00:00,3.439,1.138,342.8,100,983,0,0
2015-12-16 04:10:00,3.685,1.927,345.6,100,983,0,0
2015-12-16 04:20:00,3.671,2.135,350.1,100,983,0,0
2015-12-16 04:30:00,3.549,1.776,348.8,100,983,0,0
2015-12-16 04:40:00,3.201,1.029,340.1,100,983,0,0
2015-12-16 04:50:00,2.774,0.576,334,100,983,0,0
2015-12-16 05:00:00,2.503,0.662,18.93,100,984,0,0
2015-12-16 05:10:00,2.353,0.532,26.32,100,984,0,0
2015-12-16 05:20:00,2.645,0.981,1.146,100,984,0,0
2015-12-16 05:30:00,2.709,0.77,324.1,100,984,0,0
2015-12-16 05:40:00,2.518,1.419,324.1,100,984,0,0
2015-12-16 05:50:00,2.435,1.359,335.8,100,984,0,0
2015-12-16 06:00:00,2.392,0.987,5.181,100,985,0,0
2015-12-16 06:10:00,2.531,1.127,11.32,100,985,0,0
2015-12-16 06:20:00,2.633,1.103,357,100,985,0,0
2015-12-16 06:30:00,2.833,1.498,359,100,985,0,0
2015-12-16 06:40:00,2.926,1.15,2.273,100,986,0,0
2015-12-16 06:50:00,2.9,0.582,15.36,100,986,0,0
2015-12-16 07:00:00,2.915,1.536,4.081,100,986,0,0
2015-12-16 07:10:00,2.877,1.789,338.3,100,986,0,0
2015-12-16 07:20:00,2.492,0.527,159,100,986,2.885,0
2015-12-16 07:30:00,2.502,0.858,11.73,100,987,13.74,0
2015-12-16 07:40:00,3.211,1.761,358.3,100,986,26.93,0
2015-12-16 07:50:00,3.674,0.501,199.3,100,987,41.54,0
2015-12-16 08:00:00,4.219,0.569,63.74,100,987,61.24,0
2015-12-16 08:10:00,4.783,0.747,352.9,99.9,987,87.5,0
2015-12-16 08:20:00,5.769,0.536,137.7,95,987,146.7,0
2015-12-16 08:30:00,6.299,1.027,47.18,94.4,987,145.1,0
2015-12-16 08:40:00,6.292,0.97,29.26,93.2,988,167.7,0
2015-12-16 08:50:00,6.536,0.854,11.38,87.7,988,151.1,0
2015-12-16 09:00:00,6.474,0.782,1.075,88.1,988,275.4,0
2015-12-16 09:10:00,6.92,1.47,19.33,89.7,988,198.8,0
2015-12-16 09:20:00,6.213,1.374,11.73,94.3,988,283.9,0
2015-12-16 09:30:00,6.818,1.76,358.4,92.8,988,376.1,0
2015-12-16 09:40:00,7.31,1.743,343.5,87.4,988,412.5,0
2015-12-16 09:50:00,8.06,1.122,359.1,75.55,988,431,0
2015-12-16 10:00:00,8.49,1.64,353.5,80.3,988,421.1,0
2015-12-16 10:10:00,8.18,1.773,27.71,90.4,988,381.5,0
2015-12-16 10:20:00,8.08,1.111,10.56,85.5,988,424.7,0
2015-12-16 10:30:00,8.8,0.855,30,72.75,988,432.5,0
2015-12-16 10:40:00,9.21,1.116,47.85,76.13,988,410.1,0
2015-12-16 10:50:00,8.98,2.41,34.71,91.6,988,459.2,0
2015-12-16 11:00:00,7.732,2.469,32.55,98.3,988,414.3,0
2015-12-16 11:10:00,7.212,2.121,26.05,94.8,988,320.2,0
2015-12-16 11:20:00,7.113,2.383,27.55,98.7,988,489.3,0
2015-12-16 11:30:00,7.688,2.536,58.96,93.7,987,462.2,0
2015-12-16 11:40:00,7.967,1.598,58.77,82.2,987,503.5,0
2015-12-16 11:50:00,7.821,2.723,58.31,98.5,987,475.2,0
2015-12-16 12:00:00,7.8,2.008,50.64,92.4,988,395.9,0
2015-12-16 12:10:00,7.623,1.699,25.68,89.5,988,471.4,0
2015-12-16 12:20:00,7.678,1.559,11.2,85.2,988,290.1,0
2015-12-16 12:30:00,7.304,0.941,45.05,90,988,381.4,0
2015-12-16 12:40:00,8.77,0.614,116.9,80.5,987,478.8,0
2015-12-16 12:50:00,8.7,1.556,27.63,86.6,988,342.5,0
2015-12-16 13:00:00,8.59,1.173,32.97,86.5,988,554.8,0
2015-12-16 13:10:00,9.91,0.781,64.7,70.12,988,493.7,0
2015-12-16 13:20:00,10.14,1.431,125.1,79.99,988,427.9,0
2015-12-16 13:30:00,9.42,0.921,186.8,73.75,987,417.1,0
2015-12-16 13:40:00,9.02,2.29,164,89.4,988,413,0
2015-12-16 13:50:00,8.13,2.281,135.9,99.4,988,362.2,0
2015-12-16 14:00:00,7.902,2.526,160.4,98.5,988,315.7,0
2015-12-16 14:10:00,7.787,1.887,147.9,93.3,988,309.1,0
2015-12-16 14:20:00,7.936,1.945,143.2,96.1,987,283.1,0
2015-12-16 14:30:00,7.409,1.585,147,90.4,987,197.1,0
2015-12-16 14:40:00,7.731,1.691,151.4,92.9,987,234.3,0
2015-12-16 14:50:00,7.733,1.315,117.8,84.3,987,209.8,0
2015-12-16 15:00:00,8.05,1.176,110.9,72.4,987,182.2,0
2015-12-16 15:10:00,8.26,0.751,129.6,69.02,987,157.7,0
2015-12-16 15:20:00,7.933,2.038,154,92.8,987,137,0
2015-12-16 15:30:00,7.307,1.806,155.9,95,987,113.8,0
2015-12-16 15:40:00,6.922,1.794,165,94.8,987,77.35,0
2015-12-16 15:50:00,6.293,1.439,178.5,91.1,987,43.82,0
2015-12-16 16:00:00,5.927,1.474,166.7,95.4,987,24.78,0
2015-12-16 16:10:00,5.295,1.114,164.4,92.7,987,6.257,0
2015-12-16 16:20:00,4.763,0.673,204.4,90.6,987,0.435,0
2015-12-16 16:30:00,4.516,0.683,212.4,93.4,987,0.005,0
2015-12-16 16:40:00,4.444,0.698,242.8,93.8,988,0,0
2015-12-16 16:50:00,4.241,1.011,268.5,97.3,988,0,0
2015-12-16 17:00:00,4.124,1.285,285.7,100,988,0,0
2015-12-16 17:10:00,4.07,1.134,282.2,100,988,0.002,0
2015-12-16 17:20:00,4.36,0.744,229.5,100,988,0.053,0
2015-12-16 17:30:00,4.511,0.68,226.8,99.3,988,0,0
2015-12-16 17:40:00,4.559,0.646,227,95.3,988,0,0
2015-12-16 17:50:00,4.467,1.276,123.1,99.2,988,0,0
2015-12-16 18:00:00,4.566,1.07,142,99.6,988,0,0
2015-12-16 18:10:00,4.589,0.636,139.5,98.2,988,0,0
2015-12-16 18:20:00,4.475,0.571,139.8,98.9,988,0,0
2015-12-16 18:30:00,4.503,1.146,126.5,99.7,988,0,0
2015-12-16 18:40:00,4.627,1.578,143.9,100,988,0,0
2015-12-16 18:50:00,4.589,1.493,146.4,100,988,0,0
2015-12-16 19:00:00,4.496,1.179,151.4,99.4,988,0,0
2015-12-16 19:10:00,4.431,1.593,148.6,99.7,988,0,0
2015-12-16 19:20:00,4.536,2.176,147.6,100,988,0,0
2015-12-16 19:30:00,4.521,2.092,155.9,100,988,0,0
2015-12-16 19:40:00,4.47,2.198,157.6,100,988,0,0
2015-12-16 19:50:00,4.448,1.797,163.6,100,988,0,0
2015-12-16 20:00:00,4.514,1.28,173,100,988,0,0
2015-12-16 20:10:00,4.57,1.043,187.8,99.5,988,0,0
2015-12-16 20:20:00,4.655,1.312,188.8,99.2,988,0,0
2015-12-16 20:30:00,4.722,1.497,167.7,100,988,0,0
2015-12-16 20:40:00,4.666,1.449,166.9,100,988,0,0
2015-12-16 20:50:00,4.658,1.912,163.3,100,988,0,0
2015-12-16 21:00:00,4.593,1.582,175.8,100,988,0,0
2015-12-16 21:10:00,4.62,1.202,189.7,100,988,0,0
2015-12-16 21:20:00,4.664,1.38,198,100,988,0,0
2015-12-16 21:30:00,4.699,1.624,194,99.7,988,0,0
2015-12-16 21:40:00,4.706,2.035,175.9,100,988,0,0
2015-12-16 21:50:00,4.507,1.868,138.3,100,988,0,0
2015-12-16 22:00:00,4.111,2.075,135.9,100,988,0,0
2015-12-16 22:10:00,3.783,2.175,139.5,100,988,0,0
2015-12-16 22:20:00,3.533,2.666,142,100,988,0,0
